text,category,source
la educacion,EDUCACION,original_training
pobreza,POBREZA,original_training
la justicia,CORRUPCION,reclassified_otros
corrupcion,CORRUPCION,original_training
inflacion,INFLACION,original_training
presidente,POLITICA,original_training
los politicos que roban todo,POLITICA,original_training
salud y educacion,EDUCACION,original_training
inseguridad,INSEGURIDAD,original_training
trabajo falta,TRABAJO,original_training
Economía no alcanza,PODER_ADQUISITIVO,reclassified_otros
La economía,OTROS,reclassified_otros
precios de alimentos,INFLACION,original_training
el presidente,POLITICA,original_training
desocupacion,TRABAJO,original_training
La economía xq la plata y sueldos no alcanza .no llegan a fin de mes,PODER_ADQUISITIVO,reclassified_otros
la delincuencia,INSEGURIDAD,original_training
Corrupción,CORRUPCION,reclassified_otros
Justicia,CORRUPCION,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
las politicas,POLITICA,original_training
Educación,CULTURA_VALORES,reclassified_otros
el pesimo gobierno de alberto fernandez,POLITICA,original_training
pobreza,POBREZA,original_training
que los sueldos no alcanzan para nada y siguen ajustando,PODER_ADQUISITIVO,reclassified_otros
la gestion,POLITICA,original_training
los gobiernos anteriores,POLITICA,original_training
la educacion,EDUCACION,original_training
el presidente,POLITICA,original_training
inseguridad,INSEGURIDAD,original_training
politicos,POLITICA,original_training
la inseguridad,INSEGURIDAD,original_training
el gobierno,POLITICA,original_training
Economía,OTROS,reclassified_otros
Sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
pobreza,POBREZA,original_training
desempleo,TRABAJO,original_training
falta de gente que sepa que realmente sepa trabaja,OTROS,original_training
politica de un loco y desquiciado,POLITICA,original_training
No alcanza los sueldos,PODER_ADQUISITIVO,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
Inflación,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
la batalla cultural,CULTURA_VALORES,reclassified_otros
economico,ECONOMIA,original_training
falta de trabajo,TRABAJO,original_training
lis precios que no paran,INFLACION,original_training
economia,ECONOMIA,original_training
Los sueldos bajos,PODER_ADQUISITIVO,reclassified_otros
la inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
La economía,OTROS,reclassified_otros
Poco plata,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
la falta de empleo,TRABAJO,original_training
los corruptos,CORRUPCION,original_training
La economía,OTROS,reclassified_otros
Lo político,OTROS,reclassified_otros
pelea entre politicos,POLITICA,original_training
la economia,ECONOMIA,original_training
Los k,OTROS,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
servicios altos,SERVICIOS,original_training
los politicos,POLITICA,original_training
la economia,ECONOMIA,original_training
la falta de empleo,TRABAJO,original_training
politicos y corrupcion,POLITICA,original_training
Educación. Valores. Conocimiento,CULTURA_VALORES,reclassified_otros
falta de empatia de este gobierno,POLITICA,original_training
los precios,INFLACION,original_training
el problema del pais fue el gobierno anterior q dejo el pais una mierda,POLITICA,original_training
la pobreza,POBREZA,original_training
La situacion económica,OTROS,reclassified_otros
Los salarios,PODER_ADQUISITIVO,reclassified_otros
la delinciencia y la pobreza,POBREZA,original_training
economia,ECONOMIA,original_training
Márgenes alto del comercio,OTROS,reclassified_otros
desempleo,TRABAJO,original_training
Nno,OTROS,reclassified_otros
politica,POLITICA,original_training
La corrupción terrible,CORRUPCION,reclassified_otros
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
corrupcion,CORRUPCION,original_training
Bajos salarios,PODER_ADQUISITIVO,reclassified_otros
Los malos políticos,CORRUPCION,reclassified_otros
el gasto del estado,SERVICIOS,original_training
economico,ECONOMIA,original_training
Que no hay recursos,OTROS,reclassified_otros
Vialidad,OTROS,reclassified_otros
los politicos,POLITICA,original_training
la pobreza,POBREZA,original_training
le ponen muchos palos en la rueda al gobierno,POLITICA,original_training
falta de trabajo,TRABAJO,original_training
algunos politicos,POLITICA,original_training
no hay trabajo,TRABAJO,original_training
economia,ECONOMIA,original_training
El salario,PODER_ADQUISITIVO,reclassified_otros
seguridad,INSEGURIDAD,original_training
corrupcion el poder judicial,CORRUPCION,original_training
no sabe,OTROS,reclassified_otros
falta de estabilidad economica,OTROS,original_training
los comestibles estan muy caros,OTROS,original_training
la inseguridad,INSEGURIDAD,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
La plata que no hay,PODER_ADQUISITIVO,reclassified_otros
la violencia de genero,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Economía,OTROS,reclassified_otros
los delincuentes que andan sueltos,OTROS,original_training
inflacion,INFLACION,original_training
no hay inversiones,OTROS,original_training
la direccion economica,OTROS,original_training
Corrupción,CORRUPCION,reclassified_otros
los hospitales las escuelas,SALUD,original_training
Los empresarios,OTROS,reclassified_otros
los politicos,POLITICA,original_training
economico,ECONOMIA,original_training
sueldos que no alcanzan,PODER_ADQUISITIVO,reclassified_otros
inseguridad,INSEGURIDAD,original_training
Falta de dinero,PODER_ADQUISITIVO,reclassified_otros
la desocupacion,TRABAJO,original_training
hay muchas peleas politicas entre todos,POLITICA,original_training
trabajo,TRABAJO,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
gobierno,POLITICA,original_training
La plata,PODER_ADQUISITIVO,reclassified_otros
desempleo,TRABAJO,original_training
La economía,OTROS,reclassified_otros
inseguridad,INSEGURIDAD,original_training
falta de trabajo,TRABAJO,original_training
Inflación- economía,OTROS,reclassified_otros
Corrupción,CORRUPCION,reclassified_otros
delincuencia e inseguridad,INSEGURIDAD,original_training
La economía. Todo está mal,OTROS,reclassified_otros
falta de trabajo,TRABAJO,original_training
pobreza,POBREZA,original_training
la educacion,EDUCACION,original_training
inseguridad,INSEGURIDAD,original_training
Los sueldos tan bajos,PODER_ADQUISITIVO,reclassified_otros
la economia,ECONOMIA,original_training
la economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
Los gobernantes,CORRUPCION,reclassified_otros
SITUACION DE LOS JUBILADOS,OTROS,reclassified_otros
Que Plata no alcanza,PODER_ADQUISITIVO,reclassified_otros
no hay fuente de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
"Inflación,",OTROS,reclassified_otros
La sociedad,OTROS,reclassified_otros
sin opiniones,OTROS,reclassified_otros
Bajos sueldos,PODER_ADQUISITIVO,reclassified_otros
la corrupcion,CORRUPCION,original_training
inflacion,INFLACION,original_training
inflacion,INFLACION,original_training
Los políticos chorros,CORRUPCION,reclassified_otros
mala gestion poco control,POLITICA,original_training
la pobreza,POBREZA,original_training
hospitales publicos,SALUD,original_training
politica en economia,ECONOMIA,original_training
la inseguridad,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
desocupacion,TRABAJO,original_training
los precios altos,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
delincuencia,INSEGURIDAD,original_training
la corrupcion,CORRUPCION,original_training
aumento de impuestos,OTROS,original_training
salarios bajos,PODER_ADQUISITIVO,reclassified_otros
pobreza,POBREZA,original_training
falta de trabajo,TRABAJO,original_training
la inseguridad,INSEGURIDAD,original_training
los politicos,POLITICA,original_training
falta de trabajos de calidad,TRABAJO,original_training
los politicos,POLITICA,original_training
economia,ECONOMIA,original_training
la corrupcion y delincuencia,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Economía,OTROS,reclassified_otros
no hay trabajo,TRABAJO,original_training
la pobreza tanto adulta como infantil,POBREZA,original_training
desocupacion,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
la dirigencia politica toda,POLITICA,original_training
desempleo,TRABAJO,original_training
inflacion,INFLACION,original_training
la inseguridad,INSEGURIDAD,original_training
Los chorros que se hacen pasar por políticos,CORRUPCION,reclassified_otros
la delincuencia,INSEGURIDAD,original_training
planteo economico,ECONOMIA,original_training
poco trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
desocupacion,TRABAJO,original_training
la corrupcion,CORRUPCION,original_training
La corrupción,CORRUPCION,reclassified_otros
la inflacion,INFLACION,original_training
la falta de educacion,EDUCACION,original_training
Perdida poder adquisitivo,PODER_ADQUISITIVO,reclassified_otros
falta de trabajo,TRABAJO,original_training
Educación,CULTURA_VALORES,reclassified_otros
la pobreza,POBREZA,original_training
delincuencia y pobreza,INSEGURIDAD,original_training
nadie quiere laburar,OTROS,reclassified_otros
los politicos la decadencia politica,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
La corrupción,CORRUPCION,reclassified_otros
la educacion,EDUCACION,original_training
la educacion,EDUCACION,original_training
las jubilaciones de hambre,POBREZA,original_training
seguridad,INSEGURIDAD,original_training
la luz muy cara,SERVICIOS,original_training
economica y delincuencia,INSEGURIDAD,original_training
Los recortes,OTROS,reclassified_otros
La falta de educación,CULTURA_VALORES,reclassified_otros
Todo lo que se robaron los kirchneristas,CORRUPCION,reclassified_otros
LOS IMPUESTOS,CORRUPCION,reclassified_otros
la corrupcion tenemos politicos y empresarios corruptos y todo es por conveniencia por uno y por otro,CORRUPCION,original_training
la corrupcion,CORRUPCION,original_training
inseguridad,INSEGURIDAD,original_training
la inflacion,INFLACION,original_training
Q las cosas suben suben suben,OTROS,reclassified_otros
desempleo,TRABAJO,original_training
inflacion,INFLACION,original_training
falta de trabajo,TRABAJO,original_training
inseguridad,INSEGURIDAD,original_training
Corrupción política,CORRUPCION,reclassified_otros
falta trabajo,TRABAJO,original_training
pobreza,POBREZA,original_training
la falta de trabajo,TRABAJO,original_training
la brecha de pensamiento entre los politicos que no los deja actuar en conjunto para el bien de todos,POLITICA,original_training
el gobierno,POLITICA,original_training
No se,OTROS,reclassified_otros
la inflacion,INFLACION,original_training
la corrupcion,CORRUPCION,original_training
la corrupcion el nivel,CORRUPCION,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
Económico,PODER_ADQUISITIVO,reclassified_otros
la pobreza,POBREZA,original_training
empleo,TRABAJO,original_training
el presidente,POLITICA,original_training
Económico,PODER_ADQUISITIVO,reclassified_otros
economia,ECONOMIA,original_training
inseguridad,INSEGURIDAD,original_training
inseguridad,INSEGURIDAD,original_training
Desemp,OTROS,reclassified_otros
no sabe,OTROS,original_training
NO SE PUEDE DAR TERRENO A LA GENTE,OTROS,reclassified_otros
los prestamos dek fmi,OTROS,reclassified_otros
politicos corruptos,POLITICA,original_training
Económica (los sueldos bajos en los jubilados),PODER_ADQUISITIVO,reclassified_otros
presidente,POLITICA,original_training
los aumentos de servicios,SERVICIOS,original_training
Bajos salarios,PODER_ADQUISITIVO,reclassified_otros
desempleo,TRABAJO,original_training
el costo de vida que solo recae en el traeducacion,EDUCACION,original_training
la materia de economia,ECONOMIA,original_training
desempleo,TRABAJO,original_training
el gobierno nacional actual se olvido de los pobres los ninos los vejos no hay atencion en hospitales no hay insumos,POLITICA,original_training
Salarios,PODER_ADQUISITIVO,reclassified_otros
la inflacion,INFLACION,original_training
cultura,OTROS,original_training
inflacion,INFLACION,original_training
economia,ECONOMIA,original_training
Corrupción,CORRUPCION,reclassified_otros
